request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
96,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,1965,6063,0,0,0,0,0,,0,2200,332915836,1788922595046270,1788922595244083,1788922733212933,6064,ok,,length,4ff47bf0-d254-43fc-b809-05662cdde55d
83,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,789,9685,0,0,0,0,0,,0,1030,256543002,1788922518672758,1788922518763019,1788922733890071,9686,ok,,length,5fba7aea-a1a3-4cbc-bfc3-1a31d2ed6750
80,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,1272,10187,0,0,0,0,0,,0,1492,247704488,1788922509834856,1788922509997995,1788922735529943,10188,ok,,length,03fe3624-0a1c-4324-af7e-230f1b075182
114,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,226,3516,0,0,0,0,0,,0,467,392785625,1788922654916298,1788922654979208,1788922735581353,3517,ok,,length,a21b8f12-e952-4637-a283-703416758e09
107,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,733,4465,0,0,0,0,0,,0,978,373971066,1788922636101451,1788922636197114,1788922736487834,4466,ok,,length,93c3e256-2738-4fbd-949b-a46aae81a766
68,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,2326,12046,0,0,0,0,0,,0,2555,215762753,1788922477892658,1788922478101059,1788922740411954,12047,ok,,length,57dfa8e4-0f5c-41f0-8165-eba251041a9a
79,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,376,10779,0,0,0,0,0,,0,617,242730243,1788922504860484,1788922504931074,1788922742961331,10780,ok,,length,8b80346b-3ce2-4287-8cc9-3911f9032906
92,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,1122,8311,0,0,0,0,0,,0,1378,299950846,1788922562081639,1788922562243444,1788922743863920,8312,ok,,length,0b7a8c92-dcf7-4e8c-a17e-87c2d6d7691d
122,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,858,3290,0,0,0,0,0,,0,1093,406241320,1788922668371954,1788922668472176,1788922744934140,3291,ok,,length,76096bab-6b45-4568-86f6-822ce766edc1
123,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,1274,3256,0,0,0,0,0,,0,1525,408255339,1788922670386206,1788922670537955,1788922746330586,3257,ok,,length,999588dc-bf6a-44bb-8d26-2bbde9b4fd0f
124,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,229,3146,0,0,0,0,0,,0,473,412646962,1788922674776715,1788922674846167,1788922748452806,3147,ok,,length,6506b10f-4eab-445a-8615-4b84ab38d07a
56,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,1036,16038,0,0,0,0,0,,0,1349,158120408,1788922420250301,1788922420382619,1788922759573883,16039,ok,,length,04ca690e-149e-4ae4-82a6-38f7da976840
129,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,589,2952,0,0,0,0,0,,0,817,428194442,1788922690325279,1788922690410448,1788922759921260,2953,ok,,length,05bad0bc-96e0-4d0e-8a64-41e5c0d74f7f
90,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,510,9916,0,0,0,0,0,,0,785,288226638,1788922550357038,1788922550445654,1788922767622465,9917,ok,,length,d8387c45-ea24-4a02-ba4e-04d8cebd05db
130,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,303,3336,0,0,0,0,0,,0,550,429707368,1788922691837259,1788922691909729,1788922770249872,3337,ok,,length,a268b0ae-84de-4027-b1ba-93783e66d81e
99,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,699,7207,0,0,0,0,0,,0,928,347070732,1788922609201398,1788922609312024,1788922770763572,7208,ok,,length,fb871bef-a4b1-4833-96c6-21aa23c77e3d
137,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,1246,2141,0,0,0,0,0,,0,1494,459193032,1788922721323042,1788922721462797,1788922771272430,2142,ok,,length,87ef8589-78ed-4f72-be81-4df2a460b7d9
103,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,770,6655,0,0,0,0,0,,0,1012,360744048,1788922622874186,1788922622981008,1788922774505942,6656,ok,,length,3896730d-ce4b-4d91-85ea-443991552163
51,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,884,17197,0,0,0,0,0,,0,1109,149864699,1788922411994461,1788922412101448,1788922775977285,17198,ok,,length,7a1a7b80-97c6-4988-954c-60ab4349c1e9
127,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,2386,4630,0,0,0,0,0,,0,2677,417080796,1788922679211224,1788922679436076,1788922786604417,4631,ok,,length,4c1a104d-9081-4fcc-b542-4a50b33095a0
131,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,3082,4259,0,0,0,0,0,,0,3329,431389640,1788922693520158,1788922693780679,1788922791873411,4260,ok,,length,00f927bf-f46a-4563-a07f-c38c28abd3cb
126,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,812,4924,0,0,0,0,0,,0,1066,416084543,1788922678214898,1788922678331710,1788922791893949,4925,ok,,length,2430875d-d5bf-439b-811e-4c5b9c005841
