request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
139,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,59080,561,0,0,0,0,0,,0,60792,631656734,1788927583449781,1788927607387894,1788927640512742,560,ok,,length,0efcb72e-a702-480f-9b95-e30527e40e82
152,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,28914,449,0,0,0,0,0,,0,30765,670943738,1788927622736164,1788927625127283,1788927640858478,450,ok,,length,ea91cacf-206f-473b-8c24-5443cb6d59cc
129,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,48237,1910,0,0,0,0,0,,0,49893,593547962,1788927545340145,1788927550418068,1788927644305211,1911,ok,,length,25d1dfad-1dfe-4771-99a7-d8d55d81eb32
124,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,20968,1698,0,0,0,0,0,,0,22677,581342368,1788927533134477,1788927534747130,1788927647624786,1696,ok,,length,3b8fc157-cbf9-47e3-aef4-daf25602c36f
137,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,121000,805,0,0,0,0,0,,0,122161,628369436,1788927580163202,1788927596546788,1788927647821507,804,ok,,length,fb1d30e2-1ab5-46fa-820f-fb0ba365bf60
155,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,20771,50,0,0,0,0,0,,0,22646,693368964,1788927645161403,1788927646797872,1788927647965485,51,ok,,length,b3d30454-eead-412b-a759-3d4cc3c05b58
142,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,16932,1010,0,0,0,0,0,,0,18737,640261262,1788927592053554,1788927594346129,1788927650996018,1011,ok,,length,28934e5a-bd06-47dc-8599-12a283081043
148,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,70731,813,0,0,0,0,0,,0,72305,661758940,1788927613552370,1788927621169029,1788927653512484,814,ok,,length,1f919585-6016-4b59-ab30-280e8d40bfab
140,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,50997,1267,0,0,0,0,0,,0,52647,635211337,1788927587003752,1788927591875808,1788927656535387,1268,ok,,length,fdcb175c-4b23-485b-8117-b6eed1a2d832
151,deep-research-3,research-agents,standard,1,,0,deep-research-system-prompt-3,2000,true,121000,744,0,0,0,0,0,,0,122181,669394235,1788927621188316,1788927637614665,1788927657253200,744,ok,,length,6d086db2-3bbd-4fcc-950c-8a94b209ddcc
127,deep-research-4,research-agents,standard,1,,0,deep-research-system-prompt-4,2000,true,31762,2040,0,0,0,0,0,,0,33655,589309090,1788927541101367,1788927550965510,1788927659621709,2039,ok,,length,071db9f3-4641-42f3-8684-6dbb4950fe25
154,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,60213,310,0,0,0,0,0,,0,61875,692353962,1788927644146763,1788927650249864,1788927659766419,311,ok,,length,11f8d5c7-a936-4350-90c9-57b451f66e33
157,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,37815,50,0,0,0,0,0,,0,39591,705013081,1788927656805474,1788927660186445,1788927661096541,51,ok,,length,8145b0cb-249e-4439-8e20-37683844685a
150,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,9283,1083,0,0,0,0,0,,0,11138,667646932,1788927619439422,1788927620717563,1788927662219792,1083,ok,,length,6cc7afaa-5639-4eb2-95e2-9ddc2252ab7a
153,deep-research-2,research-agents,standard,1,,0,deep-research-system-prompt-2,2000,true,45741,1015,0,0,0,0,0,,0,47591,676213809,1788927628006369,1788927632290296,1788927664182798,1016,ok,,length,88afca19-2c19-49da-8b35-eeeff09ac891
146,deep-research-1,research-agents,standard,1,,0,deep-research-system-prompt-1,2000,true,31381,1480,0,0,0,0,0,,0,33142,654546344,1788927606339097,1788927608965918,1788927665359861,1481,ok,,length,5f308ff1-3238-4235-b5d4-cbf5d61bc7d1
158,deep-research-0,research-agents,standard,1,,0,deep-research-system-prompt-0,2000,true,18194,50,0,0,0,0,0,,0,20058,717792246,1788927669584085,1788927670930637,1788927671704156,51,ok,,length,a594176d-969f-41f6-a8c6-778b6da14c2b
